epoch loss mse ssim_score val_loss val_mse val_ssim_score
34 0.09430675208568573 0.0008813222520984709 0.9057013988494873 0.06799492239952087 0.000551308854483068 0.9320440888404846
35 0.09396439045667648 0.0008759066113270819 0.9060205817222595 0.0675690770149231 0.0005431360914371908 0.9324666261672974
36 0.09364830702543259 0.0008716187439858913 0.906343400478363 0.06794349104166031 0.0005626127822324634 0.9320919513702393
37 0.09335990250110626 0.0008662027539685369 0.906644880771637 0.06741233170032501 0.0005416070926003158 0.9326220154762268
38 0.09298501163721085 0.0008603050955571234 0.9070191383361816 0.06730112433433533 0.0005424779956229031 0.932736337184906
39 0.09269081801176071 0.0008533903164789081 0.9073117971420288 0.06688310950994492 0.0005425978451967239 0.9331508874893188
40 0.09251446276903152 0.0008515986264683306 0.9074877500534058 0.06761559844017029 0.0005536890239454806 0.9324204921722412
41 0.09233573824167252 0.0008502898854203522 0.9076707363128662 0.06700915843248367 0.000542742433026433 0.9330300092697144
42 0.09213319420814514 0.0008465219871141016 0.9078669548034668 0.06634219735860825 0.0005338015034794807 0.9336935877799988
43 0.09192255139350891 0.0008428601431660354 0.9080691337585449 0.06633403152227402 0.0005363434902392328 0.9337024092674255
44 0.09176817536354065 0.0008414700860157609 0.9082278609275818 0.0659852847456932 0.0005269826506264508 0.9340506196022034
45 0.09163430333137512 0.0008374769240617752 0.9083667397499084 0.06671799719333649 0.0005412710597738624 0.9333215951919556
46 0.09151995927095413 0.0008359000203199685 0.9084758162498474 0.06621103733778 0.0005316584720276296 0.9338257312774658
47 0.09139649569988251 0.0008339997148141265 0.9086035490036011 0.06586302816867828 0.0005317412433214486 0.9341742992401123
48 0.09128803014755249 0.0008331986609846354 0.9087221026420593 0.06589961796998978 0.0005261857295408845 0.9341371059417725
49 0.0911533311009407 0.0008304964285343885 0.9088389873504639 0.06570015847682953 0.0005247063818387687 0.9343363642692566
0 0.136918842792511 0.021524082869291306 0.8630967140197754 0.12969762086868286 0.019346078857779503 0.8702988028526306
1 0.11813458800315857 0.019175240769982338 0.8818590641021729 0.11437445133924484 0.01861158385872841 0.885632336139679
2 0.11251193284988403 0.01850123517215252 0.8874638676643372 0.22224466502666473 0.02666402794420719 0.777747392654419
3 0.10805701464414597 0.017898373305797577 0.891944169998169 0.24844127893447876 0.023588599637150764 0.7515554428100586
4 0.10423827916383743 0.017365172505378723 0.8957749605178833 0.16359427571296692 0.02012644149363041 0.8364052772521973
5 0.10127311944961548 0.017024794593453407 0.8987457752227783 0.10761907696723938 0.016807526350021362 0.8923801183700562
6 0.09876304864883423 0.01667034439742565 0.9011980295181274 0.21790239214897156 0.0217148307710886 0.7821129560470581
7 0.09593181312084198 0.016294749453663826 0.904045045375824 0.11614961177110672 0.017901403829455376 0.8838540315628052
8 0.09375403821468353 0.01600491628050804 0.9062418341636658 0.09324384480714798 0.015963027253746986 0.9067561626434326
9 0.09127292037010193 0.01575472578406334 0.9087175130844116 0.09243697673082352 0.015704244375228882 0.9075667262077332
10 0.08894564211368561 0.015449749305844307 0.9110139608383179 0.09024332463741302 0.015061970800161362 0.9097632765769958
11 0.08599874377250671 0.015088210813701153 0.9140108227729797 0.08456743508577347 0.014062145724892616 0.9154264330863953
12 0.08324672281742096 0.014699581079185009 0.9167628884315491 0.1174636036157608 0.016944322735071182 0.8825398087501526
13 0.08110187947750092 0.014425154775381088 0.9188985228538513 0.10254905372858047 0.016063258051872253 0.89745032787323
14 0.07907021790742874 0.014145320281386375 0.9209310412406921 0.07853095978498459 0.01356183085590601 0.9214691519737244
15 0.07736589759588242 0.013932237401604652 0.9226372838020325 0.07757589221000671 0.013451284728944302 0.9224317669868469
16 0.07582343369722366 0.01365832332521677 0.9241726398468018 0.07481314986944199 0.012985044158995152 0.9251905679702759
17 0.07451517879962921 0.013483107089996338 0.9254795908927917 0.07324177771806717 0.012746252119541168 0.9267604351043701
18 0.07354918867349625 0.01333957351744175 0.9264580011367798 0.07270248234272003 0.012693471275269985 0.9272989630699158
19 0.07262059301137924 0.013197645545005798 0.9273701906204224 0.0715678334236145 0.012513459660112858 0.9284340143203735
20 0.07173026353120804 0.013054896146059036 0.9282639026641846 0.07089821994304657 0.012384604662656784 0.9291006326675415
21 0.0710361897945404 0.012914678081870079 0.9289548993110657 0.07040565460920334 0.012420889921486378 0.9295980334281921
22 0.07042557746171951 0.0128409955650568 0.9295629858970642 0.07056815177202225 0.012536846101284027 0.9294363260269165
23 0.06987202167510986 0.012742833234369755 0.9301204681396484 0.06960554420948029 0.012544159777462482 0.9303941130638123
24 0.06936587393283844 0.012651383876800537 0.9306419491767883 0.06869504600763321 0.012177848257124424 0.9313021302223206
25 0.0689302384853363 0.012559764087200165 0.9310790300369263 0.06899307668209076 0.012218592688441277 0.931003212928772
26 0.0685155838727951 0.012500139884650707 0.9314708113670349 0.0684647411108017 0.012162994593381882 0.9315293431282043
27 0.06819184869527817 0.01243025902658701 0.9318123459815979 0.06790276616811752 0.012083465233445168 0.932100772857666
28 0.06785847246646881 0.012364196591079235 0.9321471452713013 0.0675983652472496 0.01217794418334961 0.9323969483375549
29 0.06758998334407806 0.012315248139202595 0.9323972463607788 0.06739184260368347 0.012064727023243904 0.9326072931289673
30 0.06730979681015015 0.01226785872131586 0.9326764941215515 0.0672154501080513 0.011905930005013943 0.9327908158302307
31 0.0670958086848259 0.012217850424349308 0.9329120516777039 0.06708231568336487 0.011958715505897999 0.9329232573509216
32 0.06690829992294312 0.012187868356704712 0.9330850839614868 0.06684824824333191 0.01196285430341959 0.9331538081169128
33 0.06674546748399734 0.012163114733994007 0.9332269430160522 0.06659393012523651 0.011855268850922585 0.9334079027175903
34 0.06656547635793686 0.012130479328334332 0.9334176182746887 0.06664527952671051 0.011966569349169731 0.9333631992340088
35 0.06642311066389084 0.012089740484952927 0.9335774779319763 0.0666525736451149 0.011876795440912247 0.9333449602127075
36 0.06629012525081635 0.012069602496922016 0.9337103962898254 0.06642908602952957 0.011869139969348907 0.9335740804672241
37 0.06616560369729996 0.012050849385559559 0.933843731880188 0.06617505848407745 0.011896897107362747 0.9338301420211792
38 0.06605368107557297 0.012027909979224205 0.9339308142662048 0.066046804189682 0.011815548874437809 0.9339559078216553
39 0.0659431740641594 0.012003925628960133 0.9340539574623108 0.06599342077970505 0.011838491074740887 0.9340037703514099
40 0.0658724457025528 0.011987441219389439 0.9341319799423218 0.06592258810997009 0.011794094927608967 0.9340822100639343
41 0.06579941511154175 0.011976704932749271 0.9341951012611389 0.06591922789812088 0.011834908276796341 0.9340833425521851
42 0.06571324914693832 0.011956785805523396 0.9342606067657471 0.0658164769411087 0.011788014322519302 0.9341816902160645
43 0.06564946472644806 0.011955308727920055 0.9343388080596924 0.0658276230096817 0.011793660931289196 0.9341767430305481
44 0.06558862328529358 0.011937849223613739 0.9344180822372437 0.06582017242908478 0.011791401542723179 0.9341806173324585
45 0.06553599238395691 0.011929071508347988 0.9344522953033447 0.06570445746183395 0.011764610186219215 0.934296727180481
46 0.0654798224568367 0.011917206458747387 0.9345118999481201 0.06569215655326843 0.011745238676667213 0.9343073964118958
47 0.06544655561447144 0.01190830860286951 0.9345624446868896 0.06569896638393402 0.011810687370598316 0.9343059659004211
48 0.06541013717651367 0.01190081425011158 0.9345883727073669 0.06562787294387817 0.01179019920527935 0.9343711733818054
49 0.06536749750375748 0.011900633573532104 0.9346400499343872 0.06557943671941757 0.01177813671529293 0.9344235062599182
50 0.06533308327198029 0.011889992281794548 0.934665858745575 0.065587617456913 0.011761177331209183 0.9344131350517273
51 0.06529521942138672 0.011880169622600079 0.9347047805786133 0.06557609885931015 0.011793311685323715 0.9344240427017212
52 0.06527537107467651 0.011879544705152512 0.9347261786460876 0.06558569520711899 0.01177720446139574 0.934418797492981
53 0.06525149941444397 0.01187179796397686 0.9347525835037231 0.06554246693849564 0.011781987734138966 0.934467613697052
54 0.06524001061916351 0.011872042901813984 0.9347735047340393 0.06550678610801697 0.011767205782234669 0.9344897866249084
55 0.06521466374397278 0.011860192753374577 0.9347870945930481 0.06549448519945145 0.011773535050451756 0.934506356716156
56 0.06519797444343567 0.011862670071423054 0.9347968101501465 0.06550419330596924 0.01176065020263195 0.9345012903213501
57 0.06518818438053131 0.011861728504300117 0.934810996055603 0.0654924213886261 0.01174833532422781 0.9345096945762634
58 0.0651625245809555 0.01185657549649477 0.9348213076591492 0.06552063673734665 0.011759506538510323 0.9344825148582458
59 0.0651547908782959 0.01185563113540411 0.9348580241203308 0.06545709818601608 0.011731132864952087 0.9345298409461975
60 0.06514060497283936 0.011853388510644436 0.9348559379577637 0.06549423187971115 0.011753321625292301 0.9345043301582336
61 0.06513938307762146 0.011850060895085335 0.934859573841095 0.06546752899885178 0.011748670600354671 0.9345410466194153
62 0.0651165172457695 0.011845908127725124 0.9348899126052856 0.06542206555604935 0.011739294975996017 0.9345682859420776
63 0.06512106209993362 0.011845791712403297 0.9348809123039246 0.06542293727397919 0.011749306693673134 0.9345758557319641
64 0.06510474532842636 0.011843286454677582 0.9348963499069214 0.0654350072145462 0.011745789088308811 0.9345656633377075
65 0.06509773433208466 0.011845516040921211 0.9348974823951721 0.06542525440454483 0.011736692860722542 0.934573769569397
66 0.06508077681064606 0.011835635639727116 0.9349280595779419 0.06540269404649734 0.011742133647203445 0.9345930218696594
67 0.06507689505815506 0.0118374889716506 0.9349209070205688 0.06537208706140518 0.011741923168301582 0.9346195459365845
68 0.06507989764213562 0.011838924139738083 0.9349249005317688 0.06539326906204224 0.011731570586562157 0.9346013069152832
69 0.06506931781768799 0.011834930628538132 0.9349174499511719 0.06540966778993607 0.011747477576136589 0.934589684009552
70 0.0650634840130806 0.011838502250611782 0.9349253177642822 0.06538227200508118 0.011742030270397663 0.9346221685409546
71 0.06506099551916122 0.01183480303734541 0.9349531531333923 0.06537994742393494 0.01173621229827404 0.9346195459365845
72 0.06506253033876419 0.01183387916535139 0.9349493384361267 0.06540179997682571 0.011745691299438477 0.934586226940155
73 0.06505858153104782 0.011831855401396751 0.9349479079246521 0.06540477275848389 0.011741677299141884 0.9345908761024475
74 0.06505166739225388 0.011834722943603992 0.9349269270896912 0.06539467722177505 0.011742970906198025 0.9346019625663757
75 0.06504957377910614 0.011832312680780888 0.9349554777145386 0.06538285315036774 0.01173828262835741 0.934619665145874
76 0.06505496054887772 0.01183602400124073 0.9349446892738342 0.06536972522735596 0.011736752465367317 0.9346306324005127
77 0.06504100561141968 0.01183097343891859 0.934949517250061 0.06539108604192734 0.011743905954062939 0.9346044063568115
78 0.06504173576831818 0.011834807693958282 0.9349437952041626 0.0653710886836052 0.011730330996215343 0.9346317648887634
79 0.06504355370998383 0.011831914074718952 0.9349285364151001 0.06537583470344543 0.011742866598069668 0.9346253871917725
80 0.06503397971391678 0.011829208582639694 0.9349703192710876 0.06538727879524231 0.01174145843833685 0.9346145987510681
81 0.06504375487565994 0.011834639124572277 0.9349557757377625 0.0653795450925827 0.011738892644643784 0.934617817401886
82 0.06504122912883759 0.011832496151328087 0.9349672794342041 0.06539732962846756 0.01174072828143835 0.9346050024032593
83 0.06503332406282425 0.011825542896986008 0.9349678158760071 0.06540603190660477 0.011737181805074215 0.9345975518226624
84 0.06503716111183167 0.01183459535241127 0.9349395632743835 0.06544193625450134 0.01174912415444851 0.934563159942627
85 0.06502121686935425 0.011828074231743813 0.9349744319915771 0.06535131484270096 0.011727421544492245 0.9346524477005005
86 0.06502547860145569 0.011826282367110252 0.9349764585494995 0.06537763774394989 0.011732787825167179 0.9346214532852173
87 0.06503449380397797 0.011833660304546356 0.9349633455276489 0.06540405750274658 0.01174069568514824 0.9345972537994385
88 0.06503304839134216 0.011831559240818024 0.9349634647369385 0.06541638821363449 0.011749380268156528 0.9345932006835938
89 0.06502405554056168 0.01182617899030447 0.9349786043167114 0.06536771357059479 0.011740046553313732 0.9346335530281067
90 0.06502355635166168 0.011830177158117294 0.934973418712616 0.06535419076681137 0.011724540032446384 0.9346511363983154
91 0.06502456218004227 0.011827750131487846 0.9349796772003174 0.06539696455001831 0.011752263642847538 0.9345959424972534
92 0.06502027064561844 0.011824656277894974 0.9349800944328308 0.06537505239248276 0.011730799451470375 0.9346302151679993
93 0.06503290683031082 0.011828666552901268 0.934967577457428 0.06536608934402466 0.011735154315829277 0.9346373081207275
94 0.06502328813076019 0.011829567141830921 0.9349859356880188 0.06534676998853683 0.01173380482941866 0.9346470832824707
95 0.0650353729724884 0.011828465387225151 0.9349728226661682 0.06536716222763062 0.011726994067430496 0.9346415400505066
96 0.06502603739500046 0.011827399954199791 0.9349808096885681 0.06539656966924667 0.011752397753298283 0.9345934391021729
97 0.06503132730722427 0.011832681484520435 0.9349696040153503 0.06539273262023926 0.01175178587436676 0.9346079230308533
98 0.06503279507160187 0.011828375980257988 0.9349697232246399 0.06536871194839478 0.011730941012501717 0.9346249103546143
99 0.06502199172973633 0.011831545270979404 0.9349898099899292 0.06542931497097015 0.011761277914047241 0.9345608353614807
